MM,-109.88,-53.071,-827.111
LM,-138.264,4.821,-841.579
MC,-109.165,-57.686,-445.11
LC,-169.025,-12.607,-444.495
FH,-159.352,9.36,-463.357
TT,-161.302,-60.714,-472.29
T1,-159.984,-59.639,-495.179
T2,-156.818,-57.8659,-517.726
T3,-156.303,-56.131,-543.842
T4,-154.071,-53.9971,-569.764
T5,-152.94,-50.9226,-598.589
T6,-153.3,-47.5672,-626.663
T7,-151.712,-43.5897,-655.429
T8,-150.072,-39.3521,-684.658
T9,-145.764,-36.1494,-713.411
T10,-140.509,-37.3104,-749.956
F1,-154.88176,-492.56995,12.183244
F2,-150.68636,-516.2699,12.605069
F3,-148.62099,-541.97119,13.844265
F4,-144.37694,-569.22156,18.335674
F5,-142.27232,-598.17578,16.721951
F6,-139.54547,-635.57355,13.877462
F7,-137.85388,-667.48907,10.81877
F8,-135.11328,-697.75153,10.055267
F9,-131.84485,-736.0943,6.520184
F10,-132.1239,-774.46649,6.2639656
F11,-131.46147,-810.13232,4.3508348
